id,qid1,qid2,answer1,answer2,is_duplicate
3048,6097,6098,Apa perbedaan antara frase adverbial dan frase adverbia?,Bisakah kita menggunakan frasa kata benda sebagai kata keterangan?,0
3049,6099,6100,Sebagai mahasiswa ilmu komputer Bagaimana saya bisa menemukan peluang kerja di perusahaan seperti Google?,Di mana kami memberikan catu daya ke Motor AC?,0
3050,6101,6102,Di mana mengajar seni mashal?,Bagaimana perbedaan prometrium dan clomid satu sama lain?,0
3051,6103,6104,Berapa biayanya agar Apple mengganti layar pada MacBook Pro 15″ dengan layar Retina?,Bagaimana cara menginstal Windows XP pada tampilan retina MacBook Pro baru saya?,0
3052,6105,6106,Bagaimana cara menghitung saldo bank setelah x tahun jika saya menyetor jumlah x setiap bulan di rekening deposito tetap?,Apa saja sampo anti ketombe ringan terbaik yang tersedia di pasar India?,0
3053,6107,6108,Apakah menurut Anda Modi ji mengambil setengah dari umpan berita kami di media sosial setelah dia menjadi perdana menteri?,"Apakah ""empat tahun perang yang mengerikan"" membutuhkan koma?",0
3054,6109,6110,Apakah Yunani bagian dari Uni Eropa?,Apa poin konflik antara Uni Eropa & Yunani?,0
3055,6111,6112,Apa saja hal yang perlu diperhatikan sebelum balikan dengan mantan?,Apa saja hal yang perlu diperhatikan sebelum balikan dengan mantan?,1
3056,6113,6114,"Apa arti dari ""Kemuliaan bagi Tuhan""?",Adalah kemuliaan Allah untuk menyembunyikan sesuatu. Apa kemuliaan raja?,0
3057,6115,6116,Mengapa besi dan aluminium digunakan untuk membuat kabel listrik?,Mengapa campuran besi dan aluminium dalam pembuatan kabel listrik?,1
3058,6117,6118,Apa pertanyaan teraneh yang pernah kamu lihat (Menurutmu) di Quora?,Apa saja pertanyaan teraneh yang pernah Anda lihat di Quora?,1
3059,6119,6120,Mengapa susu sapi berwarna kuning?,Bagaimana cara membedakan susu kedelai dari susu sapi dalam latte?,0
3060,6121,6122,Bagaimana Anda tahu sudah waktunya untuk membiarkan seseorang pergi?,Kapan waktu yang tepat untuk melepaskan seseorang?,1
3061,6123,6124,Apa buku paling lucu yang pernah kamu baca?,Apa buku paling lucu yang pernah kamu baca?,1
3062,6125,6126,Apa yang baik dan apa yang buruk tentang AS? Bagaimana menurutmu?,Apa pendapat orang-orang baik dari dalam maupun dari negara lain tentang orang Amerika (baik dan buruk)?,0
3063,6127,6128,Haruskah saya mengintegrasikan/mengimplementasikan Haskell/Lisp atau bahasa lain ke jejaring sosial (PHP) saya untuk kecerdasan buatan?,"Jika 2 ekstrem yang berlawanan dari skala bahasa adalah Lisp dan Haskell, berapa median yang masuk akal?",0
3064,6129,6130,"Mengapa orang membenci penaklukan Eropa atas Amerika, tetapi bukan penaklukan Mongol atau Muslim atas Eropa?",Mengapa penaklukan Muslim atas Mekkah dianggap damai padahal segelintir orang tidak diberikan amnesti dan dicap untuk dieksekusi?,0
3065,6131,6132,Haruskah pembelajaran alat musik di sekolah dijadikan wajib?,Apakah olahraga untuk anak-anak berdasarkan minatnya harus diwajibkan di sekolah seperti mata pelajaran lain yang mereka pelajari?,0
3066,6133,6134,"Apakah Kolkata kota terburuk untuk bekerja di India, karena politik organisasi yang luar biasa dan sikap amatir karyawannya?",Apa itu ULO?,0
3067,6135,6136,Apa persyaratan minimum untuk startup agar memenuhi syarat untuk mensponsori visa H1B?,Apakah warga Singapura memenuhi syarat untuk mengajukan kedua skema visa yaitu H1B dan H1B1?,0
3068,6137,6138,Bagaimana cara bertanya kepada pacar saya apakah dia masih perawan atau tidak?,Bagaimana cara memberi tahu pacar saya bahwa saya masih perawan?,0
3069,6139,6140,Pernahkah Anda berharap menjadi karakter kartun?,Apa pendapat orang Tunisia tentang Pulau Mayotte?,0
3070,6141,6142,Bagaimana cara cepat menghilangkan lemak perut sebagai pria?,Bagaimana saya bisa menghilangkan lemak perut?,1
3071,6143,6144,Apa saja alat Berkemah menakjubkan yang tidak diketahui kebanyakan orang?,Apa saja gadget petualangan berkemah yang luar biasa yang tidak diketahui kebanyakan orang?,1
3072,6145,6146,"Keluar dari Universitas Chitkara punjab dan universitas Manipal mana yang lebih baik, tahun ke-2 saya baru saja dimulai, ingin pindah kuliah?",Bisakah saya mengubah universitas saya dengan simpanan setelah tahun ke-2?,0
3073,6147,6148,Apakah Topicanative scam?,Apakah topikanatif asi ada?,1
3074,6149,6150,Apa yang ada di dalam Ka'bah?,Bolehkah non muslim masuk masjid?,0
3075,6151,6152,Mengapa orang harus berhubungan seks?,Mengapa berhubungan seks?,1
3076,6153,6154,M menggunakan Xiaomi Redmi note 3 & setiap kali saya mengambil gambar dengan flash gambarnya keluar kuning apa yang harus saya lakukan tolong bantu saya?,Bagaimana cara mengungkap penipuan media sosial BJP?,0
3077,6155,6156,Bagaimana cara mendapatkan lebih banyak pengikut dan upvote di Quora?,Apa yang dapat saya lakukan untuk membuat pertanyaan Quora saya cukup menarik untuk dijawab?,0
3078,6157,6158,Mengapa semua orang membenci orang Yahudi?,Mengapa semua orang membenci orang Yahudi?,1
3079,6159,6160,Apa itu penyakit Parkinson dan apakah ada obatnya?,Bagaimana penyakit Parkinson dapat disembuhkan dengan yoga?,0
3080,6161,6162,Bagaimana Anda menghapus akun Gmail dari aplikasi di Android?,Bagaimana cara menghapus akun Gmail saya dari semua perangkat Android saya?,0
3081,6163,6164,"Hotel apa di Gwalior yang aman untuk pasangan yang belum menikah, tanpa pelecehan dari polisi, staf hotel, dan polisi moral?","Hotel apa di Jaipur yang aman untuk pasangan yang belum menikah, tanpa pelecehan dari polisi, staf hotel, dan polisi moral?",0
3082,6165,6166,Bagaimana cara saya menggunakan Jio sim di perangkat 3G?,Bagaimana cara menggunakan Jio sim di 3G Micromax A102?,1
3083,6167,6168,Bagaimana cara menemukan mesin untuk SAE Supra?,Mengapa siswa yang mengikuti SAE Supra India tidak menggunakan mobil bersayap?,0
3084,6169,6170,Apa psikologi teori konspirasi?,Apa psikologi di balik teori konspirasi?,1
3085,6171,6172,"Ada 8 bola. 7 diantaranya memiliki berat yang sama. 1 di antaranya memiliki bobot yang berbeda, (Anda tidak tahu apakah lebih berat atau lebih ringan). Bagaimana Anda menemukan bola ganjil dengan 2 berat?","Anda memiliki sembilan bola dengan ukuran yang sama. Delapan di antaranya memiliki berat yang sama, dan salah satunya memiliki berat sedikit lebih atau kurang. Bagaimana Anda bisa menemukan bola yang berbeda dengan menggunakan keseimbangan dan hanya tiga pemberat?",0
3086,6173,6174,Apakah mencuri jika Anda mencuri dari pencuri?,Apakah mencuri jika Anda mencuri dari pencuri lain?,1
3087,6175,6176,Berapa biaya untuk memulai microbrewery di India?,Berapa biaya untuk memulai pub di India?,0
3088,6177,6178,Apakah ada sesuatu sebelum Big Bang?,Apa yang ada di luar angkasa sebelum Big Bang?,1
3089,6179,6180,Apa cara terbaik untuk mengurangi berat badan?,Apa cara terbaik untuk menurunkan berat badan?,1
3090,6181,6182,Bagaimana Austin Mahone ditemukan? Bagaimana dia menjadi begitu terkenal?,Bagaimana saya bisa menghabiskan satu hari dengan Austin Mahone?,0
3091,6183,6184,Apakah ada tes IQ nyata online?,Apakah tes IQ online berbeda dengan yang sebenarnya di sekolah atau tempat lain?,0
3092,6185,6186,Hp dibawah 15000 mana yang paling bagus?,Apa telepon terbaik untuk membeli di bawah 15k?,1
3093,6187,6188,Apa yang membuat ketua kelompok Tata Cyrus Mistry berhenti?,Mengapa Cyrus Mistry dicopot sebagai Ketua Tata Sons?,1
3094,6189,6190,"Berapakah persamaan garis yang melalui (3,7) dan sejajar dengan x=7; tegak lurus terhadap y=-2?",Bagaimana cara menemukan persamaan untuk dua garis singgung melalui titik asal yang bersinggungan dengan kurva [matematika]x^{2} - 4x + y^{2} + 3 = 0[/math]?,0
3095,6191,6192,Apakah Facebook akan hadir di Grace Hopper Celebration of Women in Computing 2015?,Akankah Pinterest hadir di Grace Hopper Celebration of Women in Computing 2015?,0
3096,6193,6194,Apa kenangan terindah dalam hidupmu?,Apa kenangan terbaik dalam hidup Anda dan dengan siapa?,1
3097,6195,6196,"Aplikasi pemeriksa root menunjukkan ""akses root tidak terpasang dengan benar di perangkat ini"" Apa yang harus saya lakukan untuk memperbaikinya?","Apa artinya ""me-root"" perangkat?",0
3098,6197,6198,Buku apa yang bagus untuk dibaca tentang sejarah dan filsafat?,Apa buku filsafat terbaik?,0
3099,6199,6200,Apa perbedaan antara i5 6th gen dan i5 7th gen?,Mana yang lebih baik I3 6th gen atau i5 5th gen dan mengapa?,0
3100,6201,6202,Apa laptop anggaran terbaik di bawah 50.000 INR?,Apa laptop terbaik di sekitar 50k?,1
3101,6203,6204,Menurut Anda mengapa pemerintah India telah menghancurkan uang kertas RS 500 dan RS 1000?,Mengapa uang kertas 500 dan 1000 rupee dilarang?,1
3102,6205,6206,Siapa aktor yang paling lama memainkan satu karakter?,"Biarkan x dan y menjadi variabel acak independen dengan distribusi N(0,1). tunjukkan bahwa x+y dan xy adalah variabel acak terdistribusi independen N(0,2)?",0
3103,6207,6208,Apa saja peretasan psikologis yang dapat Anda lakukan setiap hari?,Apa saja peretasan Psikologi?,0
3104,6209,6210,Akankah real estat dan harga barang-barang penting turun di India setelah pelarangan uang kertas 500 dan 1000?,Apa dampak demonitisasi uang kertas 500 dan 1000 rupee pada sektor real estate?,1
3105,6211,6212,Mengapa pekerjaan Anda adalah pekerjaan terbaik yang pernah ada?,Apa pekerjaan terbaik yang pernah ada?,0
3106,6213,6214,Apa hal paling aneh yang terjadi pada Anda sebagai orang asing di Tiongkok?,Apa hal paling aneh yang terjadi padamu sebagai orang asing di Cina?,1
3107,6215,6216,Bagaimana cara menyiapkan akuntansi biaya pada final CA?,Apa cara terbaik untuk mempersiapkan ISCA final CA?,1
3108,6217,6218,Berapa gaji awal yang khas untuk seseorang dengan gelar sarjana dalam pelayanan?,Berapa gaji awal khas untuk seseorang dengan gelar sarjana di bidang antropologi?,0
3109,6219,6220,Prasekolah terbaik di Hyderabad?,Apa pekerjaan paling tidak korup di India?,0
3110,6221,6222,Apa yang perlu saya ketahui jika saya didiagnosis menderita kanker prostat?,Bagaimana rasanya terkena kanker prostat?,0
3111,6223,6224,Saya sedang membangun layanan streaming musik sosial. Di mana saya mendapatkan hak lisensi musik?,Bagaimana cara mendapatkan lisensi untuk mengalirkan musik berhak cipta di layanan streaming saya?,1
3112,6225,6226,Apa topik diskusi kelompok terbaik?,Apa saja topik diskusi kelompok rumit yang terbaik?,0
3113,6227,6228,Kualitas suara The Man in the High Castle sepertinya membuat dialog teredam dan sulit dimengerti. Apakah ada orang lain yang mengalami masalah ini?,"Mengapa Italia tidak disebutkan dalam serial TV The Man in the High Castle? Dan dalam hal ini, tidak ada penyebutan Inggris atau Prancis?",0
3114,6229,6230,Apa kata Cina untuk ketosis nutrisi?,Bisakah pria yang sudah dalam mode Ketosys tetap terobsesi?,0
3115,6231,6232,Nasihat apa yang akan Anda berikan kepada remaja berusia 19 tahun yang sedang mengalami krisis eksistensial?,Apa saja life hacks yang menarik?,0
3116,6233,6234,Freelancer.com: Bagaimana cara membuat proposal?,Pelatihan atau keterampilan khusus apa yang harus saya miliki untuk bergabung dengan tentara?,0
3117,6235,6236,Bagaimana saya bisa menjadi penting dalam masyarakat?,Seberapa penting penerimaan dari masyarakat?,0
3118,6237,6238,Mengapa tidak ada orang yang bisa melihat listrik?,Mengapa Anda tidak bisa melihat listrik?,1
3119,6239,6240,Apa yang dapat saya lakukan untuk lulus ujian 650-302?,Bagaimana saya bisa lulus ujian 650-155?,0
3120,6241,6242,Bagaimana gin kapas ditemukan?,Di mana gin kapas ditemukan?,0
3121,6243,6244,Momen apa yang paling memalukan dalam hidupmu?,Apa hal paling memalukan yang pernah kamu rasakan dalam hidupmu?,1
3122,6245,6246,Kapan perilisan fairy tail episode 278?,Apa ulasan Anda tentang Fairy Tail (anime)?,0
3123,6247,6248,Apakah penis dysasthesia dapat disembuhkan?,Apakah infeksi kandung kemih dapat disembuhkan?,0
3124,6249,6250,"Jika Anda dapat mengubah satu hal dalam hidup Anda dari 5 tahun terakhir, apakah itu? Mengapa?","Jika Anda diizinkan untuk mengubah apa pun di masa lalu Anda, apakah itu?",0
3125,6251,6252,Bagaimana saya bisa mengesankan seorang gadis remaja?,Apa yang harus saya lakukan untuk mengesankan seorang gadis?,1
3126,6253,6254,Apakah IUCN merilis buku data merah setiap tahun?,"Apakah menurut Anda 40 bab terakhir dari ""Mimpi Kamar Merah"" lebih rendah dari bagian buku lainnya?",0
3127,6255,6256,Mengapa India tidak memberlakukan blokade ekonomi terhadap Pakistan dan memaksa mereka menyerahkan hulu ledak nuklir?,Mengapa India tidak aman dan takut dengan proyek pembangunan ekonomi Pakistan & berusaha keras untuk menyabotase mereka?,0
3128,6257,6258,Apakah jus lemon baik untuk rambut?,Apakah minum jus lemon panas setiap hari buruk bagi Anda?,0
3129,6259,6260,Apakah sihir benar-benar nyata dan mungkin dilakukan dan bagaimana cara menemukan mantra yang berfungsi?,"Saya mengetahui bahwa pacar saya melakukan pembicaraan romantis / seksual secara online (dan mungkin pertemuan yang sebenarnya) sekitar setahun yang lalu. Dia mengatakan itu hanya untuk bersenang-senang dan tidak pernah benar-benar bertemu dengan siapa pun, dan menghentikannya sejak lama. Saya memaafkannya, tetapi bertanya-tanya apakah dia melakukannya lagi. Bagaimana saya bisa mengatasi ini?",0
3130,6261,6262,Adakah yang bisa memberikan ide terkait pekerjaan proyek pada mikroprosesor?,Apa saja contoh/proyek/ide untuk dicoba terkait dengan jaringan kinerja tinggi?,0
3131,6263,6264,Manakah lirik hip hop terbaik?,Siapa rapper hip hop terbaik di dunia?,0
3132,6265,6266,Bagaimana langkah membuat aplikasi Android?,Bagaimana langkah-langkah untuk mengembangkan aplikasi Android?,1
3133,6267,6268,"Saat makan di meja makan, haruskah seseorang mengangkat mangkuk untuk makan atau membungkuk untuk meraih makanan?",Makanan apa yang harus berhenti dimakan?,0
3134,6269,6270,Bagaimana kita manusia bisa mencapai perdamaian dunia?,Bagaimana Anda akan mencapai perdamaian dunia?,1
3135,6271,6272,Tuntutan hukum kodrat menurut paul tillich?,Apa saja game dengan grafik mengagumkan saat ini (Oktober 2016)?,0
3136,6273,6274,Mengapa Google memilih Java sebagai bahasa pemrograman Android dan bukan Python atau yang lainnya?,Mengapa Google memilih Java sebagai lingkungan pengembangan aplikasi utama untuk Android?,1
3137,6275,6276,Apa no. formulir aplikasi yang diterapkan di BSNL je 2016?,Bagaimana saya mempersiapkan MBBS tahun pertama?,0
3138,6277,6278,Film apa yang paling romantis?,Manakah film romantis Hollywood terbaik?,1
3139,6279,6280,Mengapa pertanyaan saya terus ditandai sebagai perlu diperbaiki?,Mengapa pertanyaan saya berulang kali ditandai sebagai perlu diperbaiki?,1
3140,6281,6282,Apa yang akan menjadi output dari program berikut?,Apa yang akan menjadi output dari program berikut?,0
3141,6283,6284,Bagaimana saya menerima kenyataan bahwa saya tidak tampan tetapi tidak apa-apa?,Bagaimana saya menerima kenyataan bahwa saya tidak cantik?,1
3142,6285,6286,Mengapa Nyonya Clinton menyangkal dia berbohong kepada Kongres tentang informasi di server pribadinya?,Mengapa Demokrat tidak peduli bahwa Hillary Clinton tidak didakwa meskipun direktur FBI mengatakan dia memiliki email rahasia di servernya?,0
3143,6287,6288,Di mana saya bisa mendapatkan layanan berkualitas di Bondi untuk pemasangan alarm asap/detektor asap?,"Di mana saya bisa mendapatkan layanan Instalasi yang sangat profesional, cepat, andal di Sydney untuk daun jendela tahan api?",0
3144,6289,6290,Apakah xtrade.com scam?,Apakah Terrystips.com scam?,0
3145,6291,6292,"Apakah kalimat ini benar secara tata bahasa, ""jika kami tidak menerima kutipan hari ini, maaf kami akan menganggap Anda tidak ingin mendukung kami""?","""Tidak, jika salah satu dari kita harus turun salju di sini, aku lebih suka itu aku."" apakah kalimat ini secara tata bahasa benar? Jika ya, bagaimana?",0
3146,6293,6294,Apa pusat layanan terbaik di Secunderabad?,Bagaimana service center terbaik di Secunderabad?,1
3147,6295,6296,Apa cara terbaik untuk menghilangkan lem super dari logam?,Bagaimana Anda bisa menggunakan lem super pada logam?,0
3148,6297,6298,Mengapa saya tidak melihat Pinterest di hasil pencarian Google?,Apakah ada cara untuk menyematkan hasil pencarian Pinterest?,0
3149,6299,6300,Saya seorang programmer berpengalaman mempertimbangkan untuk berhenti dari pekerjaan saya dalam 6 bulan. Apa yang harus saya mulai lakukan sekarang untuk menghindari bekerja untuk orang lain lagi?,Perusahaan mana yang terbaik untuk bekerja di Gurgaon?,0
3150,6301,6302,Apa saja kecerobohan sosial utama yang harus dihindari ketika mengunjungi Nigeria?,Apa saja kecerobohan sosial utama yang harus dihindari ketika mengunjungi Serbia?,0
3151,6303,6304,Apakah Rusia negara adikuasa?,Bagaimana Rusia menjadi negara adikuasa?,1
3152,6305,6306,Mana yang lebih sulit: SMA atau kuliah?,Apakah kuliah lebih sulit daripada sekolah menengah secara akademis?,0
3153,6307,6308,Apakah menyenangkan membayangkan seorang wanita telanjang?,Apa yang harus dilakukan karyawan 50 tahun untuk mendapatkan promosi?,0
3154,6309,6310,Di mana saya mendapatkan LSD di India?,Di mana Anda bisa mendapatkan LSD?,0
3155,6311,6312,Apakah anak perempuan di perguruan tinggi India terlibat dalam perkosaan terhadap anak laki-laki?,Saya seorang gadis yang belajar di perguruan tinggi kedokteran gigi. Salah satu senior saya mengomel saya terus menerus. Tapi dia tidak mengomel orang lain. Apa artinya ini?,0
3156,6313,6314,Bagaimana cara mengubah nama pengguna Facebook saya?,Bagaimana cara mengubah nama pengguna Facebook saya?,1
3157,6315,6316,Apa sajakah cara yang baik untuk menurunkan berat badan?,Apa cara terbaik untuk menurunkan berat badan?,1
3158,6317,6318,Berapa banyak kalori croissant almond berry yang dipanggang dua kali oleh Mr. Holmes?,Berapa banyak kalori yang harus saya bakar per hari untuk menjadi sangat sehat?,0
3159,6319,6320,"Jika sulit mendapatkan hasil kepuasan pelanggan yang tidak memihak, mengapa perusahaan saya harus memperhatikan survei kepuasan pelanggan kami?","Bagaimana menurut Anda ""IFunny"" dibandingkan dengan ""Quora""?",0
3160,6321,6322,Mengapa saya tidak memilih Trump?,Mengapa orang tidak memilih Donald Trump?,1
3161,6323,6324,Mengapa warna langit biru?,Mengapa langit berwarna biru?,1
3162,6325,6326,Apa yang dimakan orang di masa lalu?,Apakah makan hal yang sama setiap hari sehat?,0
3163,6327,6328,"Bagaimana cara menghitung kalori yang terbakar dengan papan, berdasarkan waktu dan berat?",Bagaimana cara menghitung kalori yang saya butuhkan untuk menurunkan berat badan per hari?,0
3164,6329,6330,"Kenapa AS tidak pernah diadili atas kejahatan terhadap kemanusiaan, mereka mengebom Hiroshima dan Nagasaki membunuh warga sipil tak berdosa - bukankah ini kejahatan perang?","Siapa yang awalnya mengucapkan kutipan ""I yam what I yam""?",0
3165,6331,6332,Apakah ada alternatif selain sistem Parlementer atau sistem Presidensial?,Apakah ada alternatif selain sistem Parlementer atau sistem Presidensial?,1
3166,6333,6334,Akankah Barack Obama diizinkan mencalonkan diri dalam pemilihan presiden 2020?,Di manakah lokasi Museum Kepresidenan Barack Obama?,0
3167,6335,6336,FILM terbaik apa yang pernah kamu tonton?,Apa film terbaik yang pernah kamu tonton?,1
3168,6337,6338,Mengapa konsultan India di AS memalsukan resume dan calon pasar untuk pekerjaan TI? Mengapa praktik ini terus berlanjut?,Apakah ada konsultan TI di AS yang tidak memalsukan resume Anda?,0
3169,6339,6340,Bagaimana cara memasang foto profil saya di Quora? Itu tidak memiliki pilihan.,Bagaimana cara mengubah foto profil di Quora?,1
3170,6341,6342,Bagaimana cara melatih anak kucing agar tidak mencakar?,Bagaimana kita harus melatih hewan peliharaan anak kucing?,0
3171,6343,6344,Bagaimana cara menghilangkan bekas jerawat?,Bagaimana saya bisa menghilangkan jerawat saya?,0
3172,6345,6346,Apa situs terbaik untuk meretas Madden NFL Mobile?,Bagaimana Anda mendapatkan koin gratis di Madden NFL Mobile?,0
3173,6347,6348,"Seberapa dingin Gurun Gobi, dan bagaimana suhu rata-ratanya dibandingkan dengan Gurun Suriah?","Seberapa dingin Gurun Gobi, dan bagaimana suhu rata-ratanya dibandingkan dengan Gurun Kalahari?",1
3174,6349,6350,Berapa lama sebelum semuanya ada di Terrabytes daripada Gigabytes?,Bagaimana saya bisa memulai saluran YouTube yang memiliki video untuk kesadaran publik di apotek?,0
3175,6351,6352,Apakah tidak apa-apa untuk tetap melajang?,Bagaimana rasanya tetap melajang?,0
3176,6353,6354,"Saya ingin menjadi pahlawan super seperti kickass dan hit girl, dapatkah Anda mengarahkan saya ke arah yang benar? (Harap Baca Deskripsi)","Saya menolak seorang gadis karena saya pikir dia mempermainkan saya, atau mungkin tidak? Harap baca detail di jawaban pertama dan bantu saya memahami apakah itu benar?",0
3177,6355,6356,Bagaimana pertanyaan evaluasi psikiatri dihasilkan?,Apa saja pertanyaan evaluasi psikiatri yang umum?,0
3178,6357,6358,Apakah alkohol meningkatkan pertumbuhan rambut wajah?,Apakah perempuan lebih suka laki-laki dengan janggut atau dicukur bersih?,0
3179,6359,6360,Bagaimana cara saya mengajari anjing yang pemalu untuk tidak takut mendorong atau mendorong pintu?,Mengapa perlu pendamping gadis di Bangalore?,0
3180,6361,6362,Apa metode terbaik untuk menurunkan berat badan?,Apa tips terbaik dan paling efektif untuk menurunkan berat badan?,1
3181,6363,6364,Apa bahasa pemrograman terbaik untuk dipelajari hari ini?,Apa bahasa pemrograman komputer terbaik untuk dipelajari terlebih dahulu?,1
3182,6365,6366,Mengapa saya sangat cemburu ketika pacar saya pergi keluar?,Bagaimana saya bisa berhenti cemburu pada pacar saya?,0
3183,6367,6368,Jurusan apa yang harus diambil jika Anda ingin menjadi astronot?,Nasihat apa yang akan Anda berikan kepada seseorang yang belajar di pendidikan jarak jauh seperti IGNOU?,0
3184,6369,6370,Bagaimana bahasa Jepang bermanfaat bagi saya di Kanada?,Apa manfaat bahasa Jepang di Kanada?,0
3185,6371,6372,Bisakah saya memasukkan kotak karton pizza ke dalam oven?,Apakah kotak pai pizza putih besar langsung masuk ke oven?,0
3186,6373,6374,Bagaimana rasanya mengikuti ujian Sertifikasi Google Adwords?,Bisakah Sertifikasi Google Adwords secara signifikan meningkatkan peluang saya untuk mendapatkan pekerjaan?,0
3187,6375,6376,Apakah ada fungsi dalam militer AS yang membantu mencegah pengambilan nyawa yang tidak perlu?,Apa kekuatan paling elit dari militer AS?,0
3188,6377,6378,Bagaimana saya memverifikasi akun Facebook dengan nomor telepon baru saya?,Bagaimana cara mengirim kode persetujuan untuk Facebook ke nomor ponsel baru?,1
3189,6379,6380,Apakah ada kemungkinan terjadinya Perang Dunia III dalam 10 tahun mendatang?,Seberapa dekat Perang Dunia III?,1
3190,6381,6382,Siapa yang akan menang dalam perang antara Rusia dan AS?,Siapa yang akan menang dalam perang nuklir antara AS dan Rusia?,1
3191,6383,6384,Bagaimana transfer antara dua rekening di bank yang sama dilakukan?,Apa bedanya transfer uang flash remit (real time) vs normal yang membutuhkan waktu satu atau dua hari untuk mentransfer uang ke rekening bank?,0
3192,6385,6386,Apa keuntungan yang dimiliki toko dengan memiliki fasilitas cash back di billing counter?,Apa yang dimaksud dengan kartu cash back?,0
3193,6387,6388,Apa hari yang paling tak terlupakan dalam hidup Anda dan mengapa?,Apa sebenarnya yang paling penting dalam hidup kita?,0
3194,6389,6390,"Seekor laba-laba jatuh ke mata saya yang terbuka. Saya menepisnya dengan cepat dan mencuci mata, tetapi masih gatal dan sakit. Apa yang harus saya lakukan?","Saat mati, apakah manusia membuka mata?",0
3195,6391,6392,Mungkinkah hamil?,Mungkinkah saya hamil?,1
3196,6393,6394,Apakah WWE membuat skrip dari awal atau memulai skrip setelah beberapa tahun? Jika demikian mengapa?,Apakah WWE ditulis dari awal atau setelah beberapa tahun dan mengapa mereka membuat skrip?,1
3197,6395,6396,Mengapa saya harus menyimpan PHR (Personal Health Record)?,Mengapa saya harus menyimpan catatan kesehatan pribadi?,1
3198,6397,6398,Bagaimana cara mencuci Yamaha R3?,Apa cara terbaik untuk mencuci Yamaha r3?,1
3199,6399,6400,Siapa dari Draper Fisher Jurvetson yang memimpin investasi perusahaan di Theranos?,Mitra mana di Draper Fisher Jurvetson yang memimpin investasi mereka di Theranos? Siapa yang duduk di dewan?,1
3200,6401,6402,Apa makanan terbaik untuk anak anjing Bernese Mountain Dog?,Apa makanan anjing kering terbaik untuk memberi makan anak anjing Rottweiler baru kita?,1
3201,6403,6404,Bagaimana kita bisa menghasilkan listrik dari roda?,Bisakah kita menghasilkan listrik dengan pedal?,0
3202,6405,6406,Bagaimana saya bisa belajar Photoshop dan membuat desain dan seni yang menakjubkan?,Bagaimana saya bisa menguasai Photoshop dan membuat grafik yang mengagumkan?,1
3203,6407,6408,"Bagaimana Anda menyembuhkan kecanduan narkoba, makanan, dan judi serta slot?",Apakah saya bisa melakukan klaim kesehatan cashless di Rumah Sakit Pemerintah?,0
3204,6409,6410,Apa topik terbaik untuk seminar?,Apa topik terbaik untuk seminar?,1
3205,6411,6412,Negara mana yang memiliki prospek pekerjaan yang baik di bidang teknik kedirgantaraan untuk siswa internasional?,Apakah NASA mempekerjakan siswa internasional yang telah menyelesaikan MS dalam teknik kedirgantaraan dari sebuah universitas di AS?,0
3206,6413,6414,Bagaimana rasanya berhubungan seks untuk pertama kalinya sebagai orang India di India?,Bagaimana rasanya berhubungan seks untuk pertama kalinya dengan seorang pelacur?,0
3207,6415,6416,Teknik perminyakan: Pekerjaan dengan masa depan yang baik?,Apakah teknik perminyakan masih merupakan jurusan yang bagus?,1
3208,6417,6418,Apa yang ingin Anda ubah dalam hidup Anda?,Apa satu-satunya hal yang Anda ingin ubah dalam hidup Anda?,1
3209,6419,6420,"Apa pendapat Orang-orang tentang kejadian baru-baru ini di Wukan, Tiongkok?",Apa pendapat Anda tentang peristiwa baru-baru ini di desa Wutan di Cina Selatan?,1
3210,6421,6422,Apa cerita di balik penciptaan iPad?,Apa kisah di balik penciptaan Google?,0
3211,6423,6424,"Mengapa ""berhenti dan geledah"" penting?","Apa yang dimaksud dengan ""berhenti dan menggeledah"" sebagai taktik polisi?",1
3212,6425,6426,Psikologi Kehidupan Sehari-hari: Apa saja hal yang membuat orang India bahagia?,Apa saja beberapa hal yang membuat orang India bahagia?,1
3213,6427,6428,Apa yang ada sebelum Big Bang?,Apakah kekosongan itu ada sebelum Big Bang?,1
3214,6429,6430,Apakah libertarian lebih atau kurang cenderung memberi untuk tujuan amal?,Bagaimana rasanya menjadi libertarian di New York City?,0
3215,6431,6432,Bisakah saya hamil 1 hari sebelum haid dan masih mengeluarkan darah?,Bisakah saya hamil jika saya berhubungan seks 6 hari sebelum menstruasi?,0
3216,6433,6434,Mengapa kita bertanya mengapa?,Mengapa orang bertanya mengapa?,1
3217,6435,6436,Bagaimana cara mulai menghasilkan uang secara online?,Bagaimana saya bisa mulai menghasilkan uang secara online?,1
3218,6437,6438,Apa itu TQWL di perkeretaapian India?,Akankah lonjakan harga oleh kereta api India berhasil?,0
3219,6439,6440,Apakah Gurmeet Ram Rahim Singh penipu?,Apakah analisis pasar saham di India merupakan penipuan?,0
3220,6441,6442,Bahasa pemrograman apa yang layak dipelajari?,Bagaimana Anda memutuskan apakah bahasa pemrograman baru layak dipelajari?,0
3221,6443,6444,Apakah mobil yang dilengkapi ABS membutuhkan waktu lebih lama untuk berhenti daripada mobil dengan rem normal?,Apakah memiliki anti-lock brakes (ABS) membuat mobil berhenti lebih cepat daripada tidak memilikinya?,0
3222,6445,6446,Apa lagu yang bisa kamu dengarkan sepanjang hidupmu dan tidak pernah bosan?,Lagu apa yang bisa kamu dengarkan berulang kali dan tidak bosan?,1
